smiles,split,high_yielding,not_high_yielding
[CH3]C1=NC2=[CH][CH]=[CH][CH]=C2[CH]=C1[NH]C(=O)OC1=CC=CC=C1.[CH3]SC1=C(N2[CH2][CH2][NH][CH2][CH2]2)[CH]=[CH][CH]=[CH]1>>[CH3]SC1=C(N2[CH2][CH2]N(C(=O)[NH]C3=[CH]C4=[CH][CH]=[CH][CH]=C4N=C3[CH3])[CH2][CH2]2)[CH]=[CH][CH]=[CH]1,train,1,0
[CH3]C(=O)[CH]=[CH]C1=[CH][CH]=[CH][CH]=[CH]1.[CH3][CH2]OC(=O)[CH2]C(=N)[NH2]>CCO>[CH3][CH2]OC(=O)C1=C([NH2])[NH]C([CH3])=[CH][CH]1C1=[CH][CH]=[CH][CH]=[CH]1,train,1,0
CCOC(=O)C(C#N)=C([NH]C1=[CH][CH]=[CH][CH]=[CH]1)S[CH3].[CH3]N=C=O>>[CH3]SC1=C(C#N)C(=O)N([CH3])C(=O)N1C1=[CH][CH]=[CH][CH]=[CH]1,train,0,1
[CH3]N([CH2]C(=O)[OH])C([NH2])=NC(=O)[NH]C1=[CH]C(Cl)=[CH][CH]=[CH]1.[CH3][CH]([CH3])O>Cl>Cl.[CH3][CH]([CH3])OC(=O)[CH2]N([CH3])C([NH2])=NC(=O)[NH]C1=[CH]C(Cl)=[CH][CH]=[CH]1,train,0,1
C1=CC=C(OC2=C3[CH]=[CH][CH]=[CH]C3=NC3=[CH][CH]=[CH][CH]=C32)C=C1.[NH2][CH2][CH2][CH2][CH2][NH][CH2][CH2][CH2][NH2]>>[CH]1=[CH][CH]=C2N=C3[CH]=[CH][CH]=[CH]C3=[CH]C2=[CH]1.[CH]1=[CH][CH]=C2N=C3[CH]=[CH][CH]=[CH]C3=[CH]C2=[CH]1.[NH2][CH2][CH2][CH2][CH2][NH][CH2][CH2][CH2][NH2],train,0,1
[CH3]C(=O)[OH].[CH3][NH][C@H]([CH3])[CH2]OC1=C2C(=[CH][CH]=[CH]1)N=[CH]N=C2[NH]C1=[CH]C(Cl)=C([OH])[CH]=[CH]1>>[CH3]C(=O)N([CH3])[C@H]([CH3])[CH2]OC1=C2C(=[CH][CH]=[CH]1)N=[CH]N=C2[NH]C1=[CH]C(Cl)=C([OH])[CH]=[CH]1,train,1,0
O=C1[CH2][CH](C2=[CH][CH]=C(Cl)[CH]=[CH]2)[CH2]C(=O)O1.[NH2]C1=C([OH])[CH]=C(Cl)[CH]=[CH]1>ClCCl>O=C([OH])[CH2][CH]([CH2]C(=O)[NH]C1=C([OH])[CH]=C(Cl)[CH]=[CH]1)C1=[CH][CH]=C(Cl)[CH]=[CH]1,train,1,0
[CH3]OC(=O)[CH]1[CH2][CH2]N(C2=C3[CH2]N([CH3])C(=O)C3=C([N+](=O)[O-])[CH]=[CH]2)[CH2][CH2]1.[H][H]>CO.[Pd]>[CH3]OC(=O)[CH]1[CH2][CH2]N(C2=C3[CH2]N([CH3])C(=O)C3=C([NH2])[CH]=[CH]2)[CH2][CH2]1,train,1,0
CC(CN(CC1=C(Cl)C(C(F)(F)F)=CC=C1)[CH2][CH2][CH2]OC1=[CH][CH]=[CH]C(=[CH]C(=O)O[CH3])[CH2]1)C1=C(Cl)C=CC=C1.[CH3][CH]([CH2][NH][CH2]C1=C(Cl)C(C(F)(F)F)=[CH][CH]=[CH]1)C1=[CH][CH]=C(Cl)[CH]=[CH]1>>[CH3]OC(=O)[CH]=C1[CH]=[CH][CH]=C(O[CH2][CH2][CH2]N([CH2]C2=C(Cl)C(C(F)(F)F)=[CH][CH]=[CH]2)[CH2][CH]([CH3])C2=[CH][CH]=C(Cl)[CH]=[CH]2)[CH2]1,train,0,1
CCN([CH2]C)C(=O)C1=C(S(=O)C2=C(C(=O)O[CH2]C3=[CH][CH]=C([N+](=O)[O-])[CH]=[CH]3)N3C(=O)[C@H]([C@@H]([CH3])[OH])[C@H]3[C@H]2[CH3])C=CC=C1.O=C1CC(S)CN1>>[CH3][C@@H]([OH])[C@H]1C(=O)N2C(C(=O)O[CH2]C3=[CH][CH]=C([N+](=O)[O-])[CH]=[CH]3)=C(S[CH]3[CH2][NH]C(=O)[CH2]3)[C@H]([CH3])[C@H]12,test,0,1
[CH3]C(=O)[CH2]C(=O)C1=[CH][CH]=[CH][CH]=[CH]1.[NH2]C1=N[NH]C(S[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)=N1>CC(O)=O>[CH3]C1=[CH]C(C2=[CH][CH]=[CH][CH]=[CH]2)=NC2=NC(S[CH2]C3=[CH][CH]=[CH][CH]=[CH]3)=NN12,train,0,1
[CH3]C(=N[NH]C1=[CH][CH]=C([N+](=O)[O-])[CH]=[CH]1)N1CCOCC1.[CH3][CH2][CH2]N=C=O>CN(C)C1=CC=NC=C1.ClCCl>[CH3][CH2][CH2]N1C(=O)N(C2=[CH][CH]=C([N+](=O)[O-])[CH]=[CH]2)N=C1[CH3],train,0,1
OC(=O)C1=C([NH]C(=O)C2=NC([CH]3[CH2][CH2]3)=[CH][CH]=C2[NH]C2=[CH]N=[CH]N=[CH]2)[CH]=N[CH]=[CH]1.[CH3][NH][CH2][CH2][CH2][OH]>>[CH3]N([CH2][CH2][CH2][OH])C(=O)C1=C([NH]C(=O)C2=NC([CH]3[CH2][CH2]3)=[CH][CH]=C2[NH]C2=[CH]N=[CH]N=[CH]2)[CH]=N[CH]=[CH]1,train,0,1
[CH3]OC1=[CH][CH]=[CH]C(C2=[CH][CH]=C3C(=[CH]2)[CH]=[CH]C(O[CH3])=C3C(O)=O)=[CH]1.[NH2]C1=[CH][CH]=[CH][CH]=[CH]1>>[CH3]OC1=[CH][CH]=[CH]C(C2=[CH][CH]=C3C(=[CH]2)[CH]=[CH]C(O[CH3])=C3C(=O)[NH]C2=[CH][CH]=[CH][CH]=[CH]2)=[CH]1,train,1,0
CN(C)[CH2]C1=C([OH])C2=[CH][CH]=[CH][CH]=C2C(Cl)=[CH]1.[H][H]>CCO.[Pd]>[CH3]C1=C([OH])C2=[CH][CH]=[CH][CH]=C2[CH]=[CH]1,test,1,0
[CH2]1[CH2]O[CH2][CH2][NH]1.[CH3][C@H]1C(=O)N([CH2][CH2]C(=O)[OH])[CH2][CH2]N1C(=O)[NH]C1=[CH]C(Cl)=C(Cl)[CH]=[CH]1>>[CH3][C@H]1C(=O)N([CH2][CH2]C(=O)N2[CH2][CH2]O[CH2][CH2]2)[CH2][CH2]N1C(=O)[NH]C1=[CH]C(Cl)=C(Cl)[CH]=[CH]1,train,0,1
CC(C)(C)[NH]S(=O)(=O)C1=[CH]C(C2=N[CH]=[CH]C(C3=NC(C4=[CH][CH]=C(C(F)(F)F)[CH]=[CH]4)=[CH]C([CH3])=N3)=[CH]2)=[CH][CH]=[CH]1.OC(=O)C(F)(F)F>ClCCl>[CH3]C1=NC(C2=[CH]C(C3=[CH][CH]=[CH]C(S([NH2])(=O)=O)=[CH]3)=N[CH]=[CH]2)=NC(C2=[CH][CH]=C(C(F)(F)F)[CH]=[CH]2)=[CH]1,train,0,1
C=CCOC1=C(C2=C3C(=NC([CH3])=C2[CH](O[CH2][CH3])C(=O)O[CH2][CH3])SC2=C3[CH2][CH2][CH2][CH2]2)[CH]=[CH]C([CH3])=[CH]1.CN1C(=O)CC(=O)N(C)C1=O>ClCCl>[CH3][CH2]OC(=O)[CH](O[CH2][CH3])C1=C([CH3])N=C2SC3=C([CH2][CH2][CH2][CH2]3)C2=C1C1=C([OH])[CH]=C([CH3])[CH]=[CH]1,train,1,0
OC(=O)C1C[CH](O)CN1C(=O)C1=CC2=C(C=C1)OCO2.[CH3]OC1=[CH]C(C(=O)N2[CH2][CH]([OH])[CH2][CH]2C(=O)[OH])=[CH]C(O[CH3])=C1O[CH3]>>[CH3]OC(=O)[CH]1[CH2][CH]([OH])[CH2]N1C(=O)C1=[CH]C(O[CH3])=C(O[CH3])C(O[CH3])=[CH]1,train,0,1
O=S(=O)([NH]C1=[CH]C(C2=NN=N[NH]2)=[CH][CH]=[CH]1)C1=[CH][CH]=C(Br)S1.[CH3]C1=C(B(O)O)[CH]=[CH][CH]=[CH]1>>[CH3]C1=C(C2=[CH][CH]=C(S(=O)(=O)[NH]C3=[CH]C(C4=NN=N[NH]4)=[CH][CH]=[CH]3)S2)[CH]=[CH][CH]=[CH]1,train,0,1
[CH3]C1=C([CH3])[CH2][CH](C(=O)[OH])[CH2][CH2]1>[Pt]>[CH3]C1=C([CH3])[CH]=C(C(=O)C2=[CH]C([CH3])=C([CH3])[CH]=[CH]2)[CH]=[CH]1,train,0,1
O=C(OC1=[CH][CH]=[CH][CH]=[CH]1)C1=C([OH])C2=[CH][CH]=[CH][CH]=C2[CH]=[CH]1.O[N+](=O)[O-]>ClC(Cl)Cl>O=C(OC1=[CH][CH]=[CH][CH]=[CH]1)C1=C([OH])C2=[CH][CH]=[CH][CH]=C2C([N+](=O)[O-])=[CH]1,train,0,1
[CH3]N([CH3])C(=O)N1[CH2][CH2]N(S(=O)(=O)N2[CH2][CH]=C(C3=[CH][CH]=C(F)[CH]=[CH]3)[CH2][CH2]2)[C@@H](C(=O)[OH])[CH2]1>C1CCOC1.CCO.[Pd]>[CH3]N([CH3])C(=O)N1[CH2][CH2]N(S(=O)(=O)N2[CH2][CH2][CH](C3=[CH][CH]=C(F)[CH]=[CH]3)[CH2][CH2]2)[C@@H](C(=O)[OH])[CH2]1,train,1,0
[CH3]OC1=C(O[CH3])[CH]=C([CH]=O)[CH]=[CH]1.[CH3]O[CH](O[CH3])C1=C(Br)[CH]=[CH][CH]=[CH]1>>[CH3]OC1=C(O[CH3])[CH]=C([CH]([OH])C2=C([CH](O[CH3])O[CH3])[CH]=[CH][CH]=[CH]2)[CH]=[CH]1,train,1,0
COC(=O)O[CH3].[CH3][CH2]N1[CH2][CH2]N=C1[CH3]>>[CH3]OC(=O)[O-].[CH3][CH2][NH+]1[CH2][CH2]N([CH3])[CH]1[CH3],train,1,0
N#CC1=C([N+](=O)[O-])[CH]=[CH][CH]=C1[N+](=O)[O-].[CH3][CH2]N>C1CCOC1>[CH3][CH2][NH]C1=C(C#N)C([N+](=O)[O-])=[CH][CH]=[CH]1,train,1,0
O=[N+]([O-])C1=[CH][CH]=[CH]C(S(=O)(=O)Cl)=[CH]1.[OH][CH2][C@@H]1[CH2]O1>>O=[N+]([O-])C1=[CH][CH]=[CH]C(S(=O)(=O)O[CH2][CH]2[CH2]O2)=[CH]1,train,1,0
[CH3]C1=[CH][CH]=C([CH]=O)O1.[CH3][CH]([NH2])[CH2]OC1=C(Cl)C2=[CH][CH]=[CH][CH]=C2[CH]=[CH]1>>[CH3]C1=[CH][CH]=C([CH2][NH][CH]([CH3])[CH2]OC2=C(Cl)C3=[CH][CH]=[CH][CH]=C3[CH]=[CH]2)O1,train,0,1
[CH3]C1([CH3])OC(=O)C(=[CH]C(=O)Cl)O1.[CH]1=[CH][CH]=C([CH2][NH]O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)[CH]=[CH]1>>[CH3]C1([CH3])OC(=O)C(=[CH]C(=O)N([CH2]C2=[CH][CH]=[CH][CH]=[CH]2)O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)O1,train,1,0
N.[CH3][CH]([CH3])[CH2]N1[CH]=NC2=C1C1=C([CH]=[CH][CH]=[CH]1)N=C2Cl>CO>[CH3][CH]([CH3])[CH2]N1[CH]=NC2=C1C1=C([CH]=[CH][CH]=[CH]1)N=C2[NH2],train,1,0
CCOC(=O)[NH]C1=NC2=[CH][CH]=C(Cl)[CH]=C2N=C1O[CH3].[CH3]C(=O)C1=[CH][CH]=C(N2[CH2][CH2][NH][CH2][CH2]2)[CH]=[CH]1>>[CH3]OC1=NC2=[CH]C(Cl)=[CH][CH]=C2N=C1[NH]C(=O)N1[CH2][CH2]N(C2=[CH][CH]=C(C([CH3])=O)[CH]=[CH]2)[CH2][CH2]1,train,1,0
OC(=O)[C@H]1CC2=C(CN1)NC1=CC=CC=C12.[CH3][CH2]OC(=O)[C@@H]1[CH2]C2=C([CH2][NH]1)[NH]C1=[CH][CH]=[CH][CH]=C12>>[CH3][CH2]OC(=O)[C@H]1[CH2]C2=C([CH2][NH]1)[NH]C1=[CH][CH]=[CH][CH]=C12,train,0,1
CC(C)(C)OC(=O)N1CCC2(CC1)C[NH][CH](C(=O)O[CH2][CH3])[CH2]2.[CH3]C([CH3])([CH3])OC(=O)N1[CH2][CH]([CH]=O)[CH2]1>>[CH3][CH2]OC(=O)[CH]1[CH2]C2([CH2][NH]1)[CH2]N(C(=O)OC([CH3])([CH3])[CH3])[CH2]2,train,1,0
CCO[CH]([CH2][CH](OCC)OCC)OCC.[NH2]C1=NC(S[CH2][CH2]OC2=[CH][CH]=C(Cl)[CH]=[CH]2)=N[NH]1>>ClC1=[CH][CH]=C(O[CH2][CH2]SC2=NN3[CH]=[CH][CH]=NC3=N2)[CH]=[CH]1,train,0,1
O=S(Cl)Cl.[CH3]OC1=[CH][CH]=C(C(=O)[NH]C2=C(Cl)[CH]=N[CH]=C2Cl)C2=C1O[CH2][CH]2[CH2]C(=O)[OH]>ClCCl>[CH3]OC1=[CH][CH]=C(C(=O)[NH]C2=C(Cl)[CH]=N[CH]=C2Cl)C2=C1O[CH2][CH]2[CH2]C(=O)O[CH2]C1=[CH][CH]=[CH][CH]=[CH]1,train,1,0
CC(=O)[NH][CH]([CH3])N1N=NN=C1[SH].Cl>>Cl.[CH3][CH]([NH2])N1N=NN=C1[SH],train,1,0
[CH3][CH]([CH3])C1=[CH][CH]=C(C(=O)[CH2]Cl)[CH]=[CH]1.[CH]1=[CH][CH]=N[CH]=[CH]1>>[CH3][CH]([CH3])C1=[CH][CH]=C(C(=O)[CH2][N+]2=[CH][CH]=[CH][CH]=[CH]2)[CH]=[CH]1.[Cl-],test,1,0
CCOC(=O)C(=[CH]C1=[CH][CH]=[CH][CH]=[CH]1)C(=O)C1=[CH][CH]=[CH][CH]=[CH]1.[CH3][CH2]OC(=O)[CH2]C(=N)[NH2]>CCO>[CH3][CH2]OC(=O)C1=C([NH2])[NH]C(C2=[CH][CH]=[CH][CH]=[CH]2)=C(C(=O)[OH])[CH]1C1=[CH][CH]=[CH][CH]=[CH]1,train,0,1
[NH2]C(=O)C1=C2N=[CH]N=C([NH][CH2]C3=[CH]C(C(F)(F)F)=C(Cl)[CH]=[CH]3)C2=[CH]C([N+](=O)[O-])=[CH]1>CC(O)=O.[Zn]>[NH2]C(=O)C1=C2N=[CH]N=C([NH][CH2]C3=[CH]C(C(F)(F)F)=C(Cl)[CH]=[CH]3)C2=[CH]C([NH2])=[CH]1,train,0,1
COC(=O)C1=[CH]C(C2=[CH]C([CH3])=C(F)[CH]=[CH]2)=N[NH]C1=O.CS(=O)(=O)O[CH2][CH2]C1=[CH][CH]=C(Cl)[CH]=[CH]1>>[CH3]C1=C(F)[CH]=[CH]C(C2=NN([CH2][CH2]C3=[CH][CH]=C(Cl)[CH]=[CH]3)C(=O)C(C(=O)[OH])=[CH]2)=[CH]1,train,0,1
O=S(=O)(Cl)C1=[CH]C(Cl)=[CH][CH]=[CH]1.[CH]1=[CH][CH]=C([CH2]N2[CH2][CH2][CH2][CH]2[CH2]N2[CH]=[CH]C3=[CH][CH]=[CH]N=C32)[CH]=[CH]1>O=S(=O)([O-])C(F)(F)F.O=[N+]([O-])C1=CC=CC=C1.[Ag+]>O=S(=O)(C1=[CH]C(Cl)=[CH][CH]=[CH]1)C1=[CH]N([CH2][CH]2[CH2][CH2][CH2]N2[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)C2=N[CH]=[CH][CH]=C12,train,0,1
OB(O)C1=C([OH])[CH]=[CH][CH]=[CH]1.[CH3]C1=[CH]C([OH])=C(C2=[CH][CH]=[CH]C(C3=NC(Br)=[CH][CH]=[CH]3)=N2)[CH]=[CH]1>>[CH3]C1=[CH]C([OH])=C(C2=[CH][CH]=[CH]C(C3=NC(C4=C([OH])[CH]=[CH][CH]=[CH]4)=[CH][CH]=[CH]3)=N2)[CH]=[CH]1,train,0,1
CC(C)(C)[Si](C)(C)O[CH2][CH2][CH2]OC1=[CH]C(=O)N(C2=[CH]C([CH3])=C(C(=O)[NH][CH2]C3=[CH]C(F)=[CH][CH]=[CH]3)S2)[CH]=[CH]1>CC(O)=O>[CH3]C1=C(C(=O)[NH][CH2]C2=[CH]C(F)=[CH][CH]=[CH]2)SC(N2[CH]=[CH]C(O[CH2][CH2][CH2][OH])=[CH]C2=O)=[CH]1,train,0,1
[CH3]C1=[CH][CH]=[CH]C([CH3])=C1N([CH2]Cl)C(=O)[CH2]Cl.[CH3]O[CH2][CH]([CH3])[OH]>ClCCCl>[CH3]O[CH2][CH]([CH3])O[CH2]N(C(=O)[CH2]Cl)C1=C([CH3])[CH]=[CH][CH]=C1[CH3],train,1,0
CCOC(=O)CC(CO)C1=CC=CC=C1.COC(=O)[CH2][CH]([CH2]OC1=[CH][CH]=C(N2[CH2][CH2]N(C3=[CH][CH]=N[CH]=[CH]3)[CH2][CH2]2)[CH]=[CH]1)C1=[CH][CH]=[CH][CH]=[CH]1>>O=C([OH])[CH2][CH]([CH2]OC1=[CH][CH]=C(N2[CH2][CH2]N(C3=[CH][CH]=N[CH]=[CH]3)[CH2][CH2]2)[CH]=[CH]1)C1=[CH][CH]=[CH][CH]=[CH]1,train,0,1
COC(=O)C1=[CH]C(C2=[CH]C([N+](=O)[O-])=[CH][CH]=[CH]2)=[CH]C(C2=[CH][CH]=[CH]C(C3=NC(C(=O)OC)=[CH]C(C4=[CH]C([N+](=O)[O-])=[CH][CH]=[CH]4)=[CH]3)=N2)=N1.OCC1=CC(C2=CC=CC=C2)=CC(C2=CC=CC(C3=NC(CO)=CC(C4=CC=CC=C4)=C3)=N2)=N1>>O=[N+]([O-])C1=[CH][CH]=[CH]C(C2=[CH]C(C3=[CH][CH]=[CH]C(C4=NC([CH2][OH])=[CH]C(C5=[CH]C([N+](=O)[O-])=[CH][CH]=[CH]5)=[CH]4)=N3)=NC([CH2][OH])=[CH]2)=[CH]1,train,0,1
[CH3]OC1=NC(Cl)=NC([NH]C2=[CH]C(O[CH3])=C(N3[CH]=NC([CH3])=[CH]3)[CH]=[CH]2)=N1.[CH3][NH][C@@H]([CH2][OH])C1=[CH][CH]=[CH][CH]=[CH]1>>[CH3]OC1=NC(N([CH3])[C@H]([CH2][OH])C2=[CH][CH]=[CH][CH]=[CH]2)=NC([NH]C2=[CH]C(O[CH3])=C(N3[CH]=NC([CH3])=[CH]3)[CH]=[CH]2)=N1,train,0,1
COC1=CC=C(CN2C(=O)[CH]([CH2]C(=O)OC(C)(C)C)[CH2]C3=[CH][CH]=[CH][CH]=C32)C=C1>OC(=O)C(F)(F)F>O=C([OH])[CH2][CH]1[CH2]C2=[CH][CH]=[CH][CH]=C2[NH]C1=O,train,1,0
[CH3]C1=C([CH]=O)[CH]=[CH][CH]=[CH]1.[CH3][CH2]OC(=O)[CH2]C(=N)[NH2]>CCO>[CH3][CH2]OC(=O)C1=C([NH2])[NH]C([NH2])=C(C(=O)O[CH2][CH3])[CH]1C1=C([CH3])[CH]=[CH][CH]=[CH]1,train,0,1
OC(=O)C1=[CH]C(C2=NOC(C(F)(F)F)=N2)=[CH][CH]=[CH]1.[CH]1=[CH]N=C(N2[CH2][CH2][NH][CH2][CH2]2)N=[CH]1>>O=C(C1=[CH]C(C2=NOC(C(F)(F)F)=N2)=[CH][CH]=[CH]1)N1[CH2][CH2]N(C2=N[CH]=[CH][CH]=N2)[CH2][CH2]1,train,0,1
OC(=O)[CH2][CH]([OH])C(O)=O.[CH3]C1=C([OH])[CH]=[CH][CH]=C1[OH]>OS(O)(=O)=O>[CH3]C1=C2OC(=O)[CH]=[CH]C2=[CH][CH]=C1[OH],train,0,1
O=C([OH])C1=NC(Br)=[CH][CH]=[CH]1.OB(O)C1=C(F)[CH]=[CH][CH]=C1F>C1=CC=C(P(C2=CC=CC=C2)[C-]2C=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)[C-]2C=CC=C2)C=C1.ClCCl.Cl[Pd]Cl.[Fe+2]>O=C([OH])C1=NC(C2=C(F)[CH]=[CH][CH]=C2F)=[CH][CH]=[CH]1,train,0,1
[CH3]OC1=C([CH](C#N)[CH2]C(=O)[OH])[CH]=[CH]C(O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)=[CH]1.[CH3]S(O)(=O)=O>CO>[CH3]OC(=O)[CH2][CH](C#N)C1=C(O[CH3])[CH]=C(O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)[CH]=[CH]1,train,1,0
O=C([OH])C1=NC(Cl)=N[CH]=[CH]1.O=S(Cl)Cl>CN(C)C=O>O=C(Cl)C1=NC(Cl)=N[CH]=[CH]1,train,1,0
O=[CH]C1=[CH][CH]=[CH][CH]=[CH]1.[CH3][CH2]OC(=O)[CH2][CH3]>>[CH3][CH2]OC(=O)[CH]([CH3])[CH]([OH])C1=[CH][CH]=[CH][CH]=[CH]1,train,1,0
O=C1C2=[CH][CH]=[CH][CH]=C2C(=O)N1[CH2][C@H]1[CH2]O1.O=C=NC1=[CH][CH]=C(N2[CH2][CH2]O[CH2]C2=O)[CH]=[CH]1>CC#N.CCCC[N+](CCCC)(CCCC)CCCC.[Br-]>O=C1[CH2]O[CH2][CH2]N1C1=[CH][CH]=C(N2[CH2][C@H]([CH2]N3C(=O)C4=[CH][CH]=[CH][CH]=C4C3=O)OC2=O)[CH]=[CH]1,train,1,0
O=C(Cl)C1=[CH][CH]=[CH][CH]=[CH]1.[CH3][CH2]OC(=O)[CH2][CH2][CH2][CH2][CH2][CH2]C(=O)C1=[CH][CH]=[CH][CH]=[CH]1>>[CH3][CH2]OC(=O)[CH2][CH2][CH2][CH2][CH2][CH2]C(=O)C1=[CH][CH]=C(C2=[CH][CH]=[CH][CH]=[CH]2)[CH]=[CH]1,train,0,1
[CH3]N(N)C1=[CH][CH]=[CH][CH]=[CH]1.[CH3][CH]1SC(=O)[NH]N=C1C1=[CH][CH]=C2[NH]C(=O)C(=NC3=CC=CC=C3)C2=[CH]1>>[CH3][CH]1SC(=O)[NH]N=C1C1=[CH][CH]=C2[NH]C(=O)C(=NN([CH3])C3=[CH][CH]=[CH][CH]=[CH]3)C2=[CH]1,train,0,1
O=C1[NH]C2=C(N=[CH][CH]=[CH]2)N(C(=O)Cl)C2=C1[CH]=[CH][CH]=[CH]2.[CH2]1[CH2][CH2]N([CH2][CH2][CH2][CH2][CH]2[CH2][CH2][CH2][CH2][NH]2)[CH2][CH2]1>>O=C1[NH]C2=C(N=[CH][CH]=[CH]2)N(C(=O)N2[CH2][CH2][CH2][CH2][CH]2[CH2][CH2][CH2][CH2]N2[CH2][CH2][CH2][CH2][CH2]2)C2=C1[CH]=[CH][CH]=[CH]2,train,0,1
CC(C)(C)OC(=O)N1[CH2][CH2][CH2]C2=C([CH2]1)N=C(N([CH2][CH3])[CH2][CH3])N=C2C1=[CH][CH]=C(F)[CH]=[CH]1.Cl>C1COCCO1.CCOC(C)=O>[CH3][CH2]N([CH2][CH3])C1=NC2=C([CH2][CH2][CH2][NH][CH2]2)C(C2=[CH][CH]=C(F)[CH]=[CH]2)=N1,train,1,0
CCOC(=O)C1=[CH]N=C(Cl)[CH]=[CH]1.[OH][CH2][CH]1[CH2][CH2]O[CH2][CH2]1>>O=C([OH])C1=[CH]N=C(O[CH2][CH]2[CH2][CH2]O[CH2][CH2]2)[CH]=[CH]1,train,0,1
[CH3]C1=C([CH3])C2=C(C([CH3])=C1[OH])[CH](C1=[CH][CH]=C([CH]([CH3])[CH3])[CH]=[CH]1)C([CH3])([CH3])O2.[CH3]OC(=O)[CH](Br)C1=[CH][CH]=[CH][CH]=[CH]1>>[CH3]OC(=O)[CH](OC1=C([CH3])C2=C(OC([CH3])([CH3])[CH]2C2=[CH][CH]=C([CH]([CH3])[CH3])[CH]=[CH]2)C([CH3])=C1[CH3])C1=[CH][CH]=[CH][CH]=[CH]1,train,1,0
O=S(=O)(Cl)N1[CH2][CH2][CH2][CH2][CH2]1.[NH2]C1=C(F)C(C2=C(C3=NC(Cl)=N[CH]=[CH]3)SC(N3[CH2][CH2]O[CH2][CH2]3)=N2)=[CH][CH]=[CH]1>>O=S(=O)([NH]C1=C(F)C(C2=C(C3=NC(Cl)=N[CH]=[CH]3)SC(N3[CH2][CH2]O[CH2][CH2]3)=N2)=[CH][CH]=[CH]1)N1[CH2][CH2][CH2][CH2][CH2]1,train,0,1
O=C1[NH]C(=O)N([C@@H]2[CH2][C@H](OC(=O)C3=CC=CC=C3)[C@H]([CH2]OC(=O)C3=CC=CC=C3)O2)[CH]=C1F>CO.O>O=C1[NH]C(=O)N([C@@H]2[CH2][C@H]([OH])[C@H]([CH2][OH])O2)[CH]=C1F,train,1,0
CCOC(OCC)O[CH2][CH3].[CH3][CH]([CH3])[CH2][NH]C1=C([NH2])[CH]=[CH]C(C2=C(C3=[CH][CH]=[CH][CH]=[CH]3)N=[CH]N2[CH]2[CH2][CH2][CH2][CH2][CH2]2)=[CH]1>>[CH3]C1=NC2=C([CH]=C(C3=C(C4=[CH][CH]=[CH][CH]=[CH]4)N=[CH]N3[CH]3[CH2][CH2][CH2][CH2][CH2]3)[CH]=[CH]2)N1[CH2][CH]([CH3])[CH3],train,0,1
N#CC1=C(Cl)N=[CH][CH]=[CH]1.OB(O)C1=C(F)C(F)=[CH][CH]=[CH]1>>N#CC1=C(C2=C(F)C(F)=[CH][CH]=[CH]2)N=[CH][CH]=[CH]1,train,1,0
CCN1CCN(C2=NC(C)=C(C(=O)[O-])S2)C1=O.CCOC(=O)C1=C([CH3])N=C(N2[CH2][CH2]N(C3=[CH]C=CC=C3)C2=O)S1>>[CH3][CH2]N1[CH2][CH2]N(C2=NC([CH3])=C(C(=O)[OH])S2)C1=O,train,1,0
C=[CH][CH2]SC1=N[CH]=C(Cl)[CH]=N1.O[OH]>CC(O)=O>C=[CH][CH2]S(=O)C1=N[CH]=C(Cl)[CH]=N1,train,1,0
CSC1=N[CH]=[CH]C([OH])=N1.[CH3]OC1=C(C(=O)[NH][C@H]2[CH2][CH2]N([CH2][CH2][CH2][NH2])[CH2][C@H]2O[CH3])[CH]=C(Cl)C([NH2])=[CH]1>CC#N>O.[CH3]OC1=C(C(=O)[NH][C@H]2[CH2][CH2]N([CH2][CH2][CH2][NH]C3=N[CH]=[CH]C([OH])=N3)[CH2][C@H]2O[CH3])[CH]=C(Cl)C([NH2])=[CH]1,train,0,1
Br[CH2][CH]1[CH2][CH2]1.[CH3][CH]([CH3])N1[CH2][CH2]N(C(=O)C2=[CH][CH]=C3[NH]C(C(=O)N4[CH2][CH2]N(S([CH3])(=O)=O)[CH2][CH2]4)=[CH]C3=[CH]2)[CH2][CH2]1>>[CH3][CH]([CH3])N1[CH2][CH2]N(C(=O)C2=[CH][CH]=C3C(=[CH]2)[CH]=C(C(=O)N2[CH2][CH2]N(S([CH3])(=O)=O)[CH2][CH2]2)N3[CH2][CH]2[CH2][CH2]2)[CH2][CH2]1,train,0,1
O=C1[CH2][CH2][CH2][NH]1.[OH][CH2][CH2]C1=[CH]C(Br)=[CH][CH]=[CH]1>>O=C1[CH2][CH2][CH2]N1C1=[CH]C([CH2][CH2][OH])=[CH][CH]=[CH]1,train,0,1
