sentences,split,not_high_yielding,high_yielding
"N-dimethylsilyl-n-prop-2-enylprop-2-en-1-amine reacts in the presence of triphenylphosphane, triphenylphosphane, triphenylphosphane, benzene, chloride, rhodium to produce 2,2-dimethyl-1-prop-1-enylazasilolidine.",train,0,1
"(4-nitrophenyl) 2-chloroacetate and [1,3]thiazolo[4,5-f][1,3]benzothiazole-2,6-diamine react together in the presence of 1,4-dioxane to produce 2-chloro-n-[2-[(2-chloroacetyl)amino]-[1,3]thiazolo[4,5-f][1,3]benzothiazol-6-yl]acetamide.",test,0,1
Tert-butyl n-(3-ethynylphenyl)carbamate and 2-trimethylsilylethyl n-[1-(2-bromo-4-nitrophenyl)pyrrolidin-3-yl]carbamate react together to produce 2-trimethylsilylethyl n-[1-[2-[2-[3-[(2-methylpropan-2-yl)oxycarbonylamino]phenyl]ethynyl]-4-nitrophenyl]pyrrolidin-3-yl]carbamate.,train,0,1
"Prop-2-enyl (2s,3r)-2-(3-bromo-2-oxopropyl)-3-methoxypiperidine-1-carboxylate and 4-oxo-3h-quinazoline-6-carbonitrile react together to produce prop-2-enyl (2s,3r)-2-[3-(6-cyano-4-oxoquinazolin-3-yl)-2-oxopropyl]-3-methoxypiperidine-1-carboxylate.",train,1,0
"2,3-dimethylbuta-1,3-diene and dimethyl but-2-ynedioate react together in the presence of oxidane to produce dimethyl 4,5-dimethylcyclohexa-1,4-diene-1,2-dicarboxylate.",train,0,1
"1,2-bis(methylsulfanyl)benzene and naphthalen-1-ol react together to produce diphenylmethanone.",train,0,1
Cyclopropanamine and n-ethyl-2-iodo-6-trimethylsilylbenzamide react together to produce n-cyclopropyl-2-iodo-6-trimethylsilylbenzamide.,train,0,1
1-(3-chloro-4-fluorophenyl)cyclohexane-1-carbaldehyde and methanamine react together to produce 1-[1-(3-chloro-4-fluorophenyl)cyclohexyl]-n-methylmethanamine.,train,1,0
"Azane and n-[2-(3,4-dichlorophenyl)ethenylsulfonyl]-3,4-dimethoxybenzenecarboximidoyl chloride react together in the presence of benzene to produce n'-[2-(3,4-dichlorophenyl)ethenylsulfonyl]-3,4-dimethoxybenzenecarboximidamide.",train,0,1
2-bromo-6-fluoropyridine and methylsulfonylmethane react together to produce 2-bromo-6-(methylsulfonylmethyl)pyridine.,train,0,1
"4-chloro-5,7-dihydropyrrolo[2,3-d]pyrimidin-6-one and 5-methyl-1h-imidazole-4-carbaldehyde react together to produce 4-chloro-5-[(5-methyl-1h-imidazol-4-yl)methylidene]-7h-pyrrolo[2,3-d]pyrimidin-6-one.",train,0,1
1-chloro-3-isocyanatopropane and 3-[2-[4-(2-methylquinolin-5-yl)piperazin-1-yl]ethyl]aniline react together to produce chlorane.,train,0,1
"Carbononitridic bromide and ethyl (1r,2r)-2-[(2r)-2-amino-3,3-difluoro-4-hydroxybutan-2-yl]cyclopropane-1-carboxylate react together to produce ethyl (1r,2r)-2-[(4r)-2-amino-5,5-difluoro-4-methyl-6h-1,3-oxazin-4-yl]cyclopropane-1-carboxylate.",train,0,1
Cyclohexanecarbaldehyde and 2-(4-methoxyphenyl)acetonitrile react together to produce 3-cyclohexyl-3-hydroxy-2-(4-methoxyphenyl)propanenitrile.,train,1,0
"1-cyclopropylpiperidin-4-one and 1-(2-chloro-4-morpholin-4-ylthieno[3,2-d]pyrimidin-6-yl)-n-methylmethanamine react together to produce n-[(2-chloro-4-morpholin-4-ylthieno[3,2-d]pyrimidin-6-yl)methyl]-1-(1-cyclopropylpiperidin-4-yl)methanamine.",train,1,0
4-(furan-2-ylmethylsulfamoyl)benzoic acid and 1-(bromomethyl)-3-methoxybenzene react together to produce 4-[furan-2-ylmethyl-[(3-methoxyphenyl)methyl]sulfamoyl]benzoic acid.,train,1,0
"Methyl 2-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)spiro[3.3]hept-2-ene-6-carboxylate and methyl 1-acetamido-4-(trifluoromethylsulfonyloxy)cyclohex-3-ene-1-carboxylate react together to produce methyl 1-acetamido-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)cyclohex-3-ene-1-carboxylate.",train,1,0
Tert-butyl 3-oxopyrrolidine-1-carboxylate and 3-(2-chloropyrimidin-4-yl)aniline react together to produce tert-butyl 3-[3-(2-chloropyrimidin-4-yl)anilino]pyrrolidine-1-carboxylate.,train,0,1
Magnesium;benzene;bromide and 5-methoxy-1h-indole-2-carbaldehyde react together to produce (5-methoxy-1h-indol-2-yl)-phenylmethanone.,train,0,1
"3,5-ditert-butyl-4-hydroxybenzaldehyde and 3-(dimethylamino)-2-sulfanylidene-1,3-thiazolidin-4-one react together to produce 5-[(3,5-ditert-butyl-4-hydroxyphenyl)methylidene]-3-(dimethylamino)-2-sulfanylidene-1,3-thiazolidin-4-one.",train,1,0
"Molecular oxygen and n-methyl-n-octyloctan-1-amine react together to produce n,n-dioctylformamide.",train,1,0
2-methylsulfanyl-5-(pyridin-2-ylmethyl)-1h-pyrimidin-6-one and 2-[(3-bromopyridin-2-yl)methylsulfanyl]ethanamine react together to produce bromane.,train,1,0
"Tert-butyl n-[4-[(3-oxo-4h-pyrido[2,3-b]pyrazin-8-yl)oxy]phenyl]carbamate and 3-tert-butyl-5-isocyanato-1-(4-methylphenyl)pyrazole react together to produce 1-[5-tert-butyl-2-(4-methylphenyl)pyrazol-3-yl]-3-[4-[(3-oxo-4h-pyrido[2,3-b]pyrazin-8-yl)oxy]phenyl]urea.",train,1,0
5-(3-bromophenyl)-2h-tetrazole and tert-butyl 2-[4-(bromomethyl)phenoxy]acetate react together to produce tert-butyl 2-[4-[[5-(3-bromophenyl)tetrazol-2-yl]methyl]phenoxy]acetate.,train,0,1
"1,1,2,3,3,3-hexafluoroprop-1-ene and cyclopentane react together to produce 1,1,2,3,3,3-hexafluoropropylcyclopentane.",train,0,1
"1-iodopyrrolidine-2,5-dione and 2-(1-bromoethyl)-6-methylpyrido[1,2-a]pyrimidin-4-one react together to produce 2-(1-bromoethyl)-3-iodo-6-methylpyrido[1,2-a]pyrimidin-4-one.",train,0,1
Tert-butyl-hex-5-ynoxy-dimethylsilane and (2-oxochromen-5-yl) trifluoromethanesulfonate react together to produce 5-[6-[tert-butyl(dimethyl)silyl]oxyhex-1-ynyl]chromen-2-one.,train,0,1
"5-amino-1-cyclopropyl-6,7-difluoro-8-methoxy-4-oxoquinoline-3-carboxylic acid and n,3,3-trimethylpiperidin-4-amine react together to produce 5-amino-1-cyclopropyl-7-[3,3-dimethyl-4-(methylamino)piperidin-1-yl]-6-fluoro-8-methoxy-4-oxoquinoline-3-carboxylic acid.",train,1,0
"1-(2,4-difluorophenyl)-6,7-difluoro-4-oxoquinoline-3-carboxylic acid and 3,5-dimethylpiperidine react together to produce 1-(2,4-difluorophenyl)-7-(3,5-dimethylpiperidin-1-yl)-6-fluoro-4-oxoquinoline-3-carboxylic acid.",train,1,0
3-methylpyridin-2-amine and diethyl 2-formylbutanedioate react together to produce diethyl 2-[[(3-methylpyridin-2-yl)amino]methylidene]butanedioate.,train,1,0
"Piperazine and 2-iodo-4,5-dimethyl-1,3-thiazole react together to produce 4,5-dimethyl-2-piperazin-1-yl-1,3-thiazole.",train,1,0
(2-iodo-5-methylsulfonylphenyl)-[4-[4-(trifluoromethyl)phenyl]piperazin-1-yl]methanone and oxolan-2-ylmethanamine react together to produce [5-methylsulfonyl-2-(oxolan-2-ylmethylamino)phenyl]-[4-[4-(trifluoromethyl)phenyl]piperazin-1-yl]methanone.,train,1,0
"2-thieno[2,3-c]pyridin-3-ylfuro[2,3-c]pyridine and 4-iodo-2-isoquinolin-5-ylfuro[2,3-c]pyridin-7-amine react together to produce 4-iodo-2-thieno[2,3-c]pyridin-3-ylfuro[2,3-c]pyridin-7-amine.",train,0,1
"2-thiophen-3-ylpropanedioic acid and (5r)-6-amino-3,3-dimethyl-2-(2h-tetrazol-5-yl)-4-thia-1-azabicyclo[3.2.0]heptan-7-one react together to produce 3-[[(5r)-3,3-dimethyl-7-oxo-2-(2h-tetrazol-5-yl)-4-thia-1-azabicyclo[3.2.0]heptan-6-yl]amino]-3-oxo-2-thiophen-3-ylpropanoic acid.",train,1,0
Ethyl 2-[(4-bromophenyl)methyl]prop-2-enoate and hydroxy-oxo-[2-phenyl-1-(phenylmethoxycarbonylamino)ethyl]phosphanium react together to produce [2-[(4-bromophenyl)methyl]-3-ethoxy-3-oxopropyl]-[2-phenyl-1-(phenylmethoxycarbonylamino)ethyl]phosphinic acid.,train,0,1
"5-[[tert-butyl(dimethyl)silyl]oxymethyl]-2-isocyanato-4-methoxybenzonitrile and [4-(methylamino)cyclohexyl] 2-hydroxy-2,2-dithiophen-2-ylacetate react together to produce 5-[[tert-butyl(dimethyl)silyl]oxymethyl]-2-isocyanato-4-methoxybenzonitrile.",train,1,0
"Urea and 6-chloro-4-n-[2-[4-[[1-[(4-fluorophenyl)methyl]benzimidazol-2-yl]methyl]piperidin-1-yl]ethyl]pyrimidine-4,5-diamine react together in the presence of oxidane to produce 6-chloro-9-[2-[4-[[1-[(4-fluorophenyl)methyl]benzimidazol-2-yl]methyl]piperidin-1-yl]ethyl]-7h-purin-8-one.",train,1,0
"Magnesium;2,4-difluoro-1-methanidylbenzene;chloride and chloro-(chloromethyl)-dimethylsilane react together to produce chloromethyl-[(2,4-difluorophenyl)methyl]-dimethylsilane.",train,0,1
Benzyl 2-bromoacetate and triphenylphosphane react together in the presence of benzene to produce benzyl 2-(triphenyl-lambda5-phosphanylidene)acetate.,train,1,0
"Hydrogen peroxide and n-benzyl-1-phenylmethanamine react together in the presence of carbanide;trioxorhenium to produce n,n-dibenzylhydroxylamine.",train,1,0
Ethynylbenzene and 4-chloro-2-fluoro-6-iodoaniline react together to produce 5-chloro-7-fluoro-2-phenyl-1h-indole.,train,0,1
"4-(11,13-dioxo-1,4,7,10-tetrazacyclotridec-12-yl)butanenitrile and n,n'-bis(2-aminoethyl)propane-1,3-diamine react together to produce 4-(5,7-dioxo-1,4,8,11-tetrazacyclotetradec-6-yl)butanenitrile.",train,1,0
"Methyl 2-[5-[3-[2-(2-chlorophenyl)propyl-[[2-chloro-3-(trifluoromethyl)phenyl]methyl]amino]propoxy]cyclohexa-2,4-dien-1-ylidene]acetate and n-[[2-chloro-3-(trifluoromethyl)phenyl]methyl]-2-(4-methoxyphenyl)propan-1-amine react together to produce methyl 2-[5-[3-[[2-chloro-3-(trifluoromethyl)phenyl]methyl-[2-(4-methoxyphenyl)propyl]amino]propoxy]cyclohexa-2,4-dien-1-ylidene]acetate.",train,1,0
Molecular chlorine and (1-methylcyclohexyl)urea react together in the presence of oxidane to produce 1-chloro-3-(1-methylcyclohexyl)urea.,train,1,0
"8-o-tert-butyl 3-o-ethyl 2,8-diazaspiro[4.5]decane-3,8-dicarboxylate and tert-butyl 3-formylazetidine-1-carboxylate react together to produce 2-o-tert-butyl 6-o-ethyl 2,7-diazaspiro[3.4]octane-2,6-dicarboxylate.",train,0,1
"(4r)-n-[bis(4-methoxyphenyl)-phenylmethyl]-4-(5-bromo-2-fluorophenyl)-5,5-difluoro-4,6,6-trimethyl-1,3-oxazin-2-amine and cyclopentanamine react together to produce (4r)-n-[bis(4-methoxyphenyl)-phenylmethyl]-4-[5-(cyclopentylamino)-2-fluorophenyl]-5,5-difluoro-4,6,6-trimethyl-1,3-oxazin-2-amine.",train,0,1
"2,4-dichloro-n-propan-2-yl-3h-1,3-thiazole-2-sulfonamide and methanamine react together to produce 4-chloro-n'-methyl-n-propan-2-yl-1,3-thiazole-2-sulfonohydrazide.",train,0,1
1-ethenyl-4-ethynylbenzene and 2-iodoaniline react together to produce 2-(4-ethenylphenyl)-1h-indole.,train,0,1
Prop-2-yn-1-amine and n-ethyl-2-iodo-6-trimethylsilylbenzamide react together to produce 2-iodo-n-prop-2-ynyl-6-trimethylsilylbenzamide.,train,0,1
Tert-butyl n-[(2-fluoro-5-nitrophenyl)methyl]-n-[(2-methylpropan-2-yl)oxycarbonyl]carbamate and n-methyl-1-phenylmethanamine react together to produce tert-butyl n-[[2-[benzyl(methyl)amino]-5-nitrophenyl]methyl]-n-[(2-methylpropan-2-yl)oxycarbonyl]carbamate.,train,1,0
"2-(3-fluoroquinoxalin-5-yl)-1,5,6,7-tetrahydropyrrolo[3,2-c]pyridin-4-one and tert-butyl 3,3-dimethylpiperazine-1-carboxylate react together to produce tert-butyl 3,3-dimethyl-4-[8-(4-oxo-1,5,6,7-tetrahydropyrrolo[3,2-c]pyridin-2-yl)quinoxalin-2-yl]piperazine-1-carboxylate.",train,1,0
1h-indene and lithium;butane react together in the presence of hexane to produce inden-7a-ide.,train,0,1
"(3-formylphenyl)methyl acetate and methyl 1-amino-5-carbamoylpyrrole-3-carboxylate react together to produce methyl 2-[3-(acetyloxymethyl)phenyl]-4-oxo-3h-pyrrolo[2,1-f][1,2,4]triazine-6-carboxylate.",train,1,0
"(6r)-7-[(2-bromoacetyl)amino]-3-[[(2,6-dichlorobenzoyl)amino]methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid and 4-phenyl-3h-1,3-thiazole-2-thione react together to produce (6r)-3-[[(2,6-dichlorobenzoyl)amino]methyl]-8-oxo-7-[[2-[(4-phenyl-1,3-thiazol-2-yl)sulfanyl]acetyl]amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid.",train,1,0
"2,2,2-trifluoroethyl methanesulfonate and [2-(4-piperidin-1-ylsulfonylpiperazine-1-carbonyl)-1h-indol-5-yl]-(4-propan-2-ylpiperazin-1-yl)methanone react together to produce [2-(4-piperidin-1-ylsulfonylpiperazine-1-carbonyl)-1-(2,2,2-trifluoroethyl)indol-5-yl]-(4-propan-2-ylpiperazin-1-yl)methanone.",train,0,1
"2-cyano-n-(3-hydroxypropyl)acetamide and 3,4-dihydroxy-5-nitrobenzaldehyde react together to produce 2-cyano-3-(3,4-dihydroxy-5-nitrophenyl)-n-(3-hydroxypropyl)prop-2-enamide.",train,1,0
"2-(chloromethyl)-4,5-diphenyl-1,3-oxazole and methanamine react together in the presence of benzene to produce chlorane.",train,1,0
"2-chloro-4,6-dimethylpyridine-3-carbonitrile and tin react together in the presence of chlorane, oxidane to produce 4,6-dimethylpyridine-3-carbonitrile.",train,1,0
1-chloro-2-methyl-4-nitrobenzene and 1-chloro-2-methylbenzene react together to produce 1-chloro-2-methyl-3-nitrobenzene.,train,1,0
"Bicyclo[2.2.1]hepta-1,3-diene reacts in the presence of dibromocobalt to produce (2r,3s,4s,5r,9r,10s,11s)-heptacyclo[8.4.0.02,12.03,8.04,6.05,9.011,13]tetradecane.",train,1,0
"O-[[(4r)-2,2-dimethyl-1,3-dioxolan-4-yl]methyl]hydroxylamine and (7r)-2-amino-7-(2-bromo-4-fluorophenyl)-4-methyl-7,8-dihydro-6h-pyrido[4,3-d]pyrimidine-5-thione react together in the presence of 1,4-dioxane to produce (7r)-7-(2-bromo-4-fluorophenyl)-5-n-[[(4r)-2,2-dimethyl-1,3-dioxolan-4-yl]methoxy]-4-methyl-7,8-dihydropyrido[4,3-d]pyrimidine-2,5-diamine.",train,1,0
"2-methyl-4-[[5-[(2r)-1-[methyl(prop-2-enyl)amino]propan-2-yl]oxyquinazolin-4-yl]amino]phenol reacts in the presence of triphenylphosphane, triphenylphosphane, triphenylphosphane, chloride, rhodium to produce 2-methyl-4-[[5-[(2r)-1-(methylamino)propan-2-yl]oxyquinazolin-4-yl]amino]phenol.",train,1,0
"4-bromothiophene-2-carbaldehyde and methyl 2-[bis(2,2,2-trifluoroethoxy)phosphoryl]acetate react together to produce methyl 3-(4-bromothiophen-2-yl)prop-2-enoate.",train,0,1
"8-cyclobutyl-6-(6-methoxypyridin-3-yl)-4-methyl-2-methylsulfinylpyrido[2,3-d]pyrimidin-7-one and 8h-pyrido[2,3-d]pyrimidin-7-one react together to produce 8-cyclobutyl-6-(6-methoxypyridin-3-yl)-4-methyl-2-(methylamino)pyrido[2,3-d]pyrimidin-7-one.",train,1,0
"7-bromo-4-(2-chlorophenyl)-9-methoxy-3a,4,5,10c-tetrahydro-[1]benzofuro[3,2-e]isoindole-1,3-dione reacts in the presence of dioxomanganese to produce 7-bromo-4-(2-chlorophenyl)-9-methoxy-[1]benzofuro[3,2-e]isoindole-1,3-dione.",train,1,0
Ethyl 2-bromoacetate and 1-phenylbenzimidazole react together to produce bromide.,train,1,0
"[4-amino-2-(1,3-benzothiazol-2-yl)phenyl] trifluoromethanesulfonate and 2-(4-azidophenyl)-1,3-benzothiazole react together to produce [2-amino-5-(1,3-benzothiazol-2-yl)phenyl] trifluoromethanesulfonate.",train,1,0
"Pyrrole-2,5-dione and 2-[2-(3,5-dinitrophenyl)ethenyl]-5-methoxy-1h-indole react together to produce 4-(3,5-dinitrophenyl)-9-methoxy-4,5,6,10c-tetrahydro-3ah-pyrrolo[3,4-c]carbazole-1,3-dione.",train,0,1
"Selenium dioxide and 2-methyl-1,3-benzothiazole react together to produce 1,3-benzothiazole-2-carbaldehyde.",train,1,0
"2-hydroxy-1,2-diphenylethanone and 2-methoxy-3,4-dihydro-2h-pyran react together in the presence of benzene to produce 2-(2-methoxyoxan-2-yl)oxy-1,2-diphenylethanone.",train,0,1
5-methoxy-1h-indole-2-carbaldehyde and magnesium;ethane;bromide react together to produce 1-(5-methoxy-1h-indol-2-yl)propan-1-one.,train,0,1
"9,10-dibromoanthracene reacts in the presence of dichloronickel;3-diphenylphosphaniumylpropyl(diphenyl)phosphanium to produce 9,10-bis(3-methylphenyl)anthracene.",train,0,1
"Ethyl 4-benzyl-2-(bromomethyl)imidazo[1,2-a]benzimidazole-1-carboxylate and n-ethylethanamine react together in the presence of benzene to produce ethyl 4-benzyl-2-(diethylaminomethyl)imidazo[1,2-a]benzimidazole-1-carboxylate.",train,0,1
"4-pyridin-4-ylbutane-1,2-diamine and ethane-1,2-diamine react together to produce n'-(2-pyridin-4-ylethyl)ethane-1,2-diamine.",train,1,0
1-bromo-4-methoxybenzene and 1h-pyrazole react together to produce 1-(4-methoxyphenyl)pyrazole.,train,0,1
"6,8-dimethylnona-3,5-dien-2-one reacts in the presence of dioxido(oxo)chromium, copper(2+) to produce 6,8-dimethylnonan-2-ol.",train,0,1
"Methyl 2-[5-[3-[2-(2-chlorophenyl)propyl-[[2-chloro-3-(trifluoromethyl)phenyl]methyl]amino]propoxy]cyclohexa-2,4-dien-1-ylidene]acetate and n-[[2-chloro-3-(trifluoromethyl)phenyl]methyl]-2-(2-methoxyphenyl)propan-1-amine react together to produce methyl 2-[5-[3-[[2-chloro-3-(trifluoromethyl)phenyl]methyl-[2-(2-methoxyphenyl)propyl]amino]propoxy]cyclohexa-2,4-dien-1-ylidene]acetate.",train,0,1
"(7r,8r,9s,10r,13s,14s)-7,10,13-trimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1h-cyclopenta[a]phenanthrene-3,17-dione and oxidane react together in the presence of acetic acid to produce (7r,8r,9s,13s,14s)-3-hydroxy-7,13-dimethyl-7,8,9,11,12,14,15,16-octahydro-6h-cyclopenta[a]phenanthren-17-one.",train,0,1
Ethyl 2-hydroxyimino-2-pyridin-2-ylacetate and ethyl 2-pyridin-4-ylacetate react together to produce ethyl 2-hydroxyimino-2-pyridin-4-ylacetate.,train,0,1
"(ethyldisulfanyl)ethane and tert-butyl 4-(5-bromo-1,3-thiazol-2-yl)piperazine-1-carboxylate react together to produce tert-butyl 4-(5-ethylsulfanyl-1,3-thiazol-2-yl)piperazine-1-carboxylate.",train,0,1
"3,6-dimethyloct-1-yn-3-ol and molecular hydrogen react together in the presence of aluminum(3+), aluminum(3+), oxygen(2-), oxygen(2-), oxygen(2-), palladium to produce 3,6-dimethyloctan-3-ol.",train,0,1
"(5r)-5-[[2-(5-fluoro-11-oxo-1-azatricyclo[6.3.1.04,12]dodeca-4,6,8(12),9-tetraen-3-yl)ethylamino]methyl]-3-(3-oxo-4h-1,4-benzothiazin-6-yl)-1,3-oxazolidin-2-one and 3-[tert-butyl(dimethyl)silyl]oxypropanal react together to produce 5-[[3-[tert-butyl(dimethyl)silyl]oxypropyl-[2-(5-fluoro-11-oxo-1-azatricyclo[6.3.1.04,12]dodeca-4,6,8(12),9-tetraen-3-yl)ethyl]amino]methyl]-3-(3-oxo-4h-1,4-benzothiazin-6-yl)-1,3-oxazolidin-2-one.",train,0,1
1-(3-fluoro-4-methoxyphenyl)-2-(4-methylsulfanylphenyl)ethanone and hydroxylamine react together to produce n-[1-(3-fluoro-4-methoxyphenyl)-2-(4-methylsulfanylphenyl)ethylidene]hydroxylamine.,train,0,1
"4-cyclobutyl-1,3-thiazole-2-carbonyl chloride and n-(6-acetyl-2-chloro-3-methoxyphenyl)-4-cyclopropyl-1,3-thiazole-2-carboxamide react together to produce n-(6-acetyl-2-chloro-3-methoxyphenyl)-4-cyclobutyl-1,3-thiazole-2-carboxamide.",train,0,1
"1-(3-chlorophenyl)-3-(5-cyclohexyl-2-oxo-1,3,4,5-tetrahydro-1-benzazepin-3-yl)urea and n-tert-butyl-2-iodoacetamide react together to produce n-tert-butyl-2-[3-[(3-chlorophenyl)carbamoylamino]-5-cyclohexyl-2-oxo-4,5-dihydro-3h-1-benzazepin-1-yl]acetamide.",train,1,0
"Hydrogen peroxide and 1,1-dimethyl-2h-naphthalene react together in the presence of formic acid to produce 4,4-dimethyl-1,3-dihydronaphthalen-2-one.",train,1,0
2-methoxy-1-[1-[2-(methoxymethoxy)phenyl]ethenyl]-4-methylbenzene and lithium;methanidylsulfanylbenzene react together to produce 2-methoxy-1-[1-[2-(methoxymethoxy)phenyl]cyclopropyl]-4-methylbenzene.,train,1,0
"2,6-dimethylaniline and ethyl 2-bromopropanoate react together in the presence of benzene to produce ethyl 2-(2,6-dimethylanilino)propanoate.",train,1,0
"4-methyl-1h-pyrazole and (4r,5r)-n-[bis(4-methoxyphenyl)-phenylmethyl]-4-(5-bromo-2-fluorophenyl)-5-fluoro-4-methyl-5,6-dihydro-1,3-oxazin-2-amine react together to produce (4r,5r)-n-[bis(4-methoxyphenyl)-phenylmethyl]-5-fluoro-4-[2-fluoro-5-(4-methylpyrazol-1-yl)phenyl]-4-methyl-5,6-dihydro-1,3-oxazin-2-amine.",train,1,0
"1,8,8-trimethyl-3-oxabicyclo[3.2.1]octane-2,4-dione and 4-(4-pyrimidin-2-ylpiperazin-1-yl)butan-1-amine react together to produce 1,8,8-trimethyl-3-[4-(4-pyrimidin-2-ylpiperazin-1-yl)butyl]-3-azabicyclo[3.2.1]octane-2,4-dione.",train,1,0
"5-ethenyl-1,3-dimethoxy-2-propan-2-ylbenzene and 2-bromo-1,3,5-trifluorobenzene react together to produce 1,3-dimethoxy-2-propan-2-yl-5-[2-(2,4,6-trifluorophenyl)ethenyl]benzene.",train,1,0
"Sulfane and 4-amino-2-ethylsulfanyl-1,3-thiazole-5-carbonitrile react together to produce 4-amino-2-ethylsulfanyl-1,3-thiazole-5-carbothioamide.",train,1,0
"8-fluoro-2-phenyl-1h-pyrazolo[4,3-c]quinolin-3-one and 1-propan-2-ylpiperazine react together to produce 2-phenyl-8-(4-propan-2-ylpiperazin-1-yl)-1h-pyrazolo[4,3-c]quinolin-3-one.",train,0,1
Molecular bromine and 4-hydroxy-3-[3-[4-(quinolin-2-ylmethoxy)phenyl]prop-2-enoyl]benzoic acid react together in the presence of acetic acid to produce 8-bromo-4-oxo-2-[4-(quinolin-2-ylmethoxy)phenyl]chromene-6-carboxylic acid.,train,1,0
"Piperazine and 2-iodo-5-methyl-1,3-thiazole react together to produce 5-methyl-2-piperazin-1-yl-1,3-thiazole.",train,1,0
"(6r)-7-[(2-bromoacetyl)amino]-3-[[(2,6-dichlorobenzoyl)amino]methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid and 3-methyl-1h-imidazole-2-thione react together to produce (6r)-4-acetamido-3-[[(2,6-dichlorobenzoyl)amino]methyl]-7-(1-methylimidazol-2-yl)sulfanyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid.",train,1,0
Trimethyl-(3-oxo-3-phenylpropyl)azanium and iodide react together in the presence of oxidane to produce 1-phenylprop-2-en-1-one.,train,0,1
3-(1h-indol-7-yl)-n-methyl-3-phenylpropan-1-amine and 3-(1h-indol-6-yl)-3-(2-methoxyphenyl)-n-methylpropanamide react together to produce 3-(1h-indol-6-yl)-3-(2-methoxyphenyl)-n-methylpropan-1-amine.,train,0,1
1-fluoro-4-[(4-fluorophenyl)methyl]benzene and oxidane react together in the presence of dioxomanganese to produce bis(4-fluorophenyl)methanone.,train,0,1
"4-(3,4-dimethoxyphenyl)-1-[(3r)-2,2,4,6,7-pentamethyl-3-(4-methylphenyl)-3h-1-benzofuran-5-yl]piperidine-2,6-dione reacts in the presence of hexane to produce 4-(3,4-dimethoxyphenyl)-1-[(3r)-2,2,4,6,7-pentamethyl-3-(4-methylphenyl)-3h-1-benzofuran-5-yl]piperidine.",train,1,0
"1-cyclopropyl-6,7,8-trifluoro-5-methyl-4-oxoquinoline-3-carboxylic acid and 3-(aminomethyl)piperidin-4-ol react together to produce 7-[3-(aminomethyl)-4-hydroxypiperidin-1-yl]-1-cyclopropyl-6,8-difluoro-5-methyl-4-oxoquinoline-3-carboxylic acid.",train,1,0
Diethyl carbonate and cyclododecanone react together to produce ethyl 2-oxocyclododecane-1-carboxylate.,test,0,1
2-[2-(1-bromocyclohexyl)-4-oxochromen-8-yl]acetonitrile and oxidane react together to produce 2-[2-(cyclohexen-1-yl)-4-oxochromen-8-yl]acetamide.,train,1,0
Trichlorogermane and methyl 3-phenylprop-2-enoate react together to produce methyl 3-phenyl-3-trichlorogermylpropanoate.,train,0,1
"(2s)-2-amino-5-[[amino(nitramido)methylidene]amino]pentanoic acid reacts in the presence of acetic acid, oxoplatinum to produce (2s)-2-amino-5-[[amino(hydrazinyl)methylidene]amino]pentanoic acid.",train,1,0
"2,6-di(propan-2-yl)phenol and phenol react together in the presence of aluminum(3+), phenoxide, phenoxide, phenoxide to produce 2-propan-2-ylphenol.",train,1,0
