reaction,split,high_yielding,not_high_yielding
O=C(/C=C/c1ccc(F)cc1F)c1cccc(O)c1>O=C(/C=C/c1ccccc1)c1cccc(O)c1>O=C1CC(c2ccc(F)cc2F)c2ccc(O)cc21,train,1,0
CC(C)(C)c1csc(-c2cc3cc(O)ccc3o2)n1.N#Cc1cccc(CBr)c1>CN(C)C=O.[H-].[Na+]>CC(C)(C)c1csc(-c2cc3cc(OCc4cccc(C#N)c4)ccc3o2)n1,train,1,0
COC(=O)CCCC=CCC1C(OC2CCCCO2)CC(OC2CCCCO2)C1COC(=S)NCc1ccccc1>COC(=O)CCCC=CCC1C(O)CC(O)C1COC(=O)Nc1ccccc1.Cc1ccc(S(=O)(=O)[O-])cc1.c1cc[nH+]cc1>COC(=O)CCCC=CCC1C(O)CC(O)C1COC(=S)NCc1ccccc1,train,1,0
Cl.Nc1ccc2c(c1)C(=O)CCC2>Cl[Cu].O.O=N[O-].[Na+]>O=C1CCCc2ccc(Cl)cc21,train,1,0
N[C@@H](Cc1ccccc1)C(=O)CF.O=C(N[C@@H](Cc1ccccc1)C(=O)O)OCc1ccccc1>C1CCOC1.CN(C)C=O.CN1CCOCC1.Cl>O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)CF)OCc1ccccc1,train,0,1
CCOP(=O)(O)c1ccc(Cn2c(=O)c(=O)[nH]c3cc([N+](=O)[O-])ccc32)cc1>Cl.O>O=c1[nH]c2cc([N+](=O)[O-])ccc2n(Cc2ccc(P(=O)(O)O)cc2)c1=O,train,0,1
COc1ccc(Cn2nc(C)c3c(Oc4cc(F)c(N)cc4F)ccnc32)cc1.O=C(O)c1ccnn(-c2ccc(F)cc2)c1=O>CCN(CC)CC.CN(C)C=O.CN(C)c1ccncc1.ClCCl.O.O=C(Cl)C(=O)Cl>Cc1n[nH]c2nccc(Oc3cc(F)c(NC(=O)c4ccnn(-c5ccc(F)cc5)c4=O)cc3F)c12,train,0,1
COCCOc1ccn2c(-c3cc(C=O)c4cccc(OC)c4n3)cnc2c1.[C-]#[N+]CS(=O)(=O)c1ccc(C)cc1>CO.O=C([O-])[O-].[K+]>COCCOc1ccn2c(-c3cc(-c4cnco4)c4cccc(OC)c4n3)cnc2c1,train,1,0
COC(=O)[C@H](CC(=O)Cl)NC(=O)OCc1ccccc1.Cl[Mg]Cc1ccccc1>C1CCOC1.[Br-].[Li+]>COC(=O)[C@H](CC(=O)Cc1ccccc1)NC(=O)OCc1ccccc1,train,0,1
CN(C)C(=O)Oc1ccc2c(CC(=O)O)c(Cc3cccc([N+](=O)[O-])c3)c(=O)oc2c1.C[Si](C)(C)C=[N+]=[N-]>CO.ClCCl>COC(=O)Cc1c(Cc2cccc([N+](=O)[O-])c2)c(=O)oc2cc(OC(=O)N(C)C)ccc12,train,1,0
CCCOC(C)CC(C(=O)OCC)C(=O)OCC>O.O=S(=O)(O)O.[K+].[OH-].c1ccccc1>CCCOC(C)CCC(=O)O,train,0,1
CCCCCCCCC1(C(=O)OCC)CCCCC1=O>C1CCOC1.CCCCCCCCBr.CCCCCCCCC1(CO)CCCCC1=O.CCOC(=O)C1CCCCC1=O.CCOC(C)=O.CCOCC.CN(C)C=O.O.[BH4-].[H-].[Li+].[Na+]>CCCCCCCCC1(CO)CCCCC1O,train,0,1
COc1cc(N2CCCN(C(C)C)CC2)ccc1[N+](=O)[O-]>C1CCOC1.CO.[BH4-].[Na+]>COc1cc(N2CCCN(C(C)C)CC2)ccc1N,train,1,0
CN1CCN(CCO)CC1.COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1O>CCCCP(CCCC)CCCC.ClCCl.O=C(N=NC(=O)N1CCCCC1)N1CCCCC1>COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,train,0,1
O=C=NCCCl.Sc1ncnc2nc[nH]c12>CCN(CC)CC.CN(C)C=O.O>O=C(NCCCl)Sc1ncnc2nc[nH]c12,train,1,0
COC(=O)CS(=O)(=O)Cc1nsc2ccc(-n3c(=O)cc(C(F)(F)F)n(C)c3=O)cc12>CC(=O)O.Cl>Cn1c(C(F)(F)F)cc(=O)n(-c2ccc3snc(CS(=O)(=O)CC(=O)O)c3c2)c1=O,train,1,0
CC(C)(C)c1nc2cc(S(=O)(=O)Cl)ccc2n1CC1CCOCC1.NC1CCC1>CC#N.CN(C)c1ccncc1>CC(C)(C)c1nc2cc(S(=O)(=O)NC3CCC3)ccc2n1CC1CCOCC1,train,0,1
COc1ccc(CCn2ccccc2=O)cc1Br.O=[N+]([O-])c1cccc(B(O)O)c1>CC(=O)[O-].CCO.CCOCC.COCCOC.O.O=C([O-])[O-].[K+].[Pd+2].c1ccc(P(c2ccccc2)c2ccccc2)cc1>COc1ccc(CCn2ccccc2=O)cc1-c1cccc([N+](=O)[O-])c1,train,0,1
Cc1c(/C=C/c2ccccc2)nc2n(c1=O)C1CC1(C(=O)O)C=C2.O=C([O-])[O-]>CI.[K+]>COC(=O)C12C=Cc3nc(/C=C/c4ccccc4)c(C)c(=O)n3C1C2,train,0,1
O=C1CCC(=O)N1Br.OCCCCc1ccccc1>ClCCl.c1ccc(P(c2ccccc2)c2ccccc2)cc1>BrCCCCc1ccccc1,train,1,0
CCCCS(=O)(=O)Cl.O=C(Nc1ncc(CN2CCNCC2)s1)N(C1CCCCC1)C1CCCCC1>CCN(C(C)C)C(C)C.Cl>CCCCS(=O)(=O)N1CCN(Cc2cnc(NC(=O)N(C3CCCCC3)C3CCCCC3)s2)CC1,train,0,1
CCOC(=O)C1=Cc2cc(I)c(OC)cc2OC1C(F)(F)F>C1CCOC1.O.[Li+].[OH-]>COc1cc2c(cc1I)C=C(C(=O)O)C(C(F)(F)F)O2,train,1,0
O=C1Cc2ccccc2C1.O=C1Cc2ccccc2N1>C1CCNCC1.CN(C)C=O.O>O=C1Nc2ccccc2C1=C1CCc2ccccc21,train,0,1
C=C[Sn](CCCC)(CCCC)CCCC.O=C1CCc2cc(Br)cnc2N1>CN(C)C=O.c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1>C=Cc1cnc2c(c1)CCC(=O)N2,train,0,1
CC(C)(C)c1cc(Br)cc(C(C)(C)C)c1.Cl[Si](Cl)(Cl)Cl>CCCCCC.CCOCC.[Li]CCCC>CC(C)(C)c1cc(C(C)(C)C)cc([Si](Cl)(Cl)Cl)c1,train,0,1
Clc1ccc2ncc(-c3cccc4ccccc34)n2n1.NCCCCO>CS(C)=O.Cc1ccc(S(=O)(=O)O)cc1.O>OCCCCNc1ccc2ncc(-c3cccc4ccccc34)n2n1,train,0,1
COC(=O)c1cc2c(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)ccnc2cc1OC>CO.Cl.[Na+].[OH-]>COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)O,train,1,0
C[Mg]Br.Cn1c(C(F)(F)F)cc(=O)n(-c2c(F)cc(Cl)c3cc(C=O)oc23)c1=O>C1CCOC1.O>CC(O)c1cc2c(Cl)cc(F)c(-n3c(=O)cc(C(F)(F)F)n(C)c3=O)c2o1,train,0,1
CC(C)(C)OC(=O)NCCCN.O=[N+]([O-])c1cnc2cccnc2c1Cl>CCN(CC)CC.ClCCl.O>CC(C)(C)OC(=O)NCCCNc1c([N+](=O)[O-])cnc2cccnc12,train,1,0
O=C(N1CC=C(c2cnc(-c3ccc4c(c3)CC3CCC(C4)C34CN(CC(F)(F)F)S(=O)(=O)N4)s2)CC1)C(F)(F)F>CCOC(C)=O.[H][H].[Pd]>O=C(N1CCC(c2cnc(-c3ccc4c(c3)CC3CCC(C4)C34CN(CC(F)(F)F)S(=O)(=O)N4)s2)CC1)C(F)(F)F,train,1,0
CC(C)(C)OC(=O)N1CCC(=O)CC1.CC(C)[Si](C(C)C)(C(C)C)n1ccc2ccc(Cl)nc21>C1CCOC1.[Li]C(C)CC>CC(C)[Si](C(C)C)(C(C)C)n1ccc2c(C3(O)CCN(C(=O)OC(C)(C)C)CC3)cc(Cl)nc21,train,0,1
Fc1ccc([Mg]Cl)cc1.O=C(N1CCc2cc(S(=O)(=O)F)cc(I)c2CC1)C(F)(F)F>C1CCOC1.O=C([O-])C(O)C(O)C(=O)[O-].[K+].[Na+]>O=S(=O)(c1ccc(F)cc1)c1cc(I)c2c(c1)CCNCC2,train,0,1
COC(=O)c1cccc(-c2ccccc2)[n+]1[O-]>CO.[Na+].[OH-]>O=C(O)c1cccc(-c2ccccc2)[n+]1[O-],train,1,0
ClCCCBr.c1ccc2c(c1)CCCN2>C1COCCO1.CCN(CC)CC.CCOCC>ClCCCN1CCCc2ccccc21,train,0,1
CC(N)=NO.CSc1sc(C(=O)O)c2c1C(=O)CC(C)(C)C2>C1COCCO1.O=C(n1ccnc1)n1ccnc1>CSc1sc(-c2nc(C)no2)c2c1C(=O)CC(C)(C)C2,train,0,1
Clc1ccc(C(OC2CCNCC2)c2ccccn2)cc1.O=C1c2ccccc2C(=O)N1CCBr>C1COCCO1.CCO.NN.O=C([O-])[O-].[K+].[Na+].[OH-]>NCCN1CCC(OC(c2ccc(Cl)cc2)c2ccccn2)CC1,train,0,1
CC(C)(C)[Si](C)(C)Cl.CC[C@@H](CO)NC(=O)c1csc(N2CC(O)C2)n1>CN(C)C=O.c1c[nH]cn1>CC[C@@H](CO[Si](C)(C)C(C)(C)C)NC(=O)c1csc(N2CC(O)C2)n1,train,1,0
CCCCNC(=O)NC(N)=O.CNC(=O)NC(N)=O>>CCCCn1cnc(=O)[nH]c1=O,train,1,0
CS(=O)(=O)Cl.Cc1nc2c(N)nc3ccccc3c2n1CCCCN>>Cc1nc2c(N)nc3ccccc3c2n1CCCCNS(C)(=O)=O,train,0,1
Cc1ccccc1S(=O)(=O)Nc1cc(Br)sc1C(=O)OC(C)(C)C.OB(O)c1cc2ccccc2s1>O=C([O-])[O-].[Na+].c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1>Cc1ccccc1S(=O)(=O)Nc1cc(-c2cc3ccccc3s2)sc1C(=O)OC(C)(C)C,train,0,1
CN(C)C(=O)c1ccc(C(=O)CBr)o1.N=C(N)NC(N)=S>CC(C)=O.[Na+].[OH-]>CN(C)C(=O)c1ccc(-c2csc(NC(=N)N)n2)o1,train,0,1
CCc1cc2c(=O)[nH]c(=O)n(Cc3ccc(-c4ccccc4C#N)cc3)c2s1.COc1ccc(C(=O)CBr)cc1OC>CCOC(C)=O.CN(C)C=O.[H-].[Na+]>CCc1cc2c(=O)n(CC(=O)c3ccc(OC)c(OC)c3)c(=O)n(Cc3ccc(-c4ccccc4C#N)cc3)c2s1,train,1,0
CCCC[C@H](N)C(=O)OC.COc1ccc2[nH]c(=O)oc(=O)c2c1>CCN(CC)CC.CCOC(C)=O.CN(C)C=O.Cl>CCCC[C@H](NC(=O)c1cc(OC)ccc1N)C(=O)OC,train,0,1
COC(=O)[C@@H]1C[C@H](OS(=O)(=O)c2ccc(Br)cc2)CN1C(=O)OC(C)(C)C.COc1ccc2nc(Br)c(O)cc2c1>CCOC(C)=O.CN1CCCC1=O.O=C([O-])[O-].[Cs+]>COC(=O)[C@@H]1C[C@@H](Oc2cc3cc(OC)ccc3nc2Br)CN1C(=O)OC(C)(C)C,train,1,0
Brc1cc2c(cn1)[nH]c1ncc(I)cc12.CC1(C)OB(c2ccc(CN3CCOCC3)cc2)OC1(C)C>CC1CCCO1.CCOC(C)=O.O=C([O-])[O-].[Na+]>Brc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCOCC4)cc3)cc12,train,0,1
CCOC(=O)CCN1CCN(c2ccccc2)CC1>C1CCOC1.[Al+3].[H-].[Li+]>OCCCN1CCN(c2ccccc2)CC1,train,1,0
O=[N+]([O-])O.Oc1ccc(F)cc1>CC(=O)O.O.O=N[O-].[Na+]>O=[N+]([O-])c1cc(F)ccc1O,train,1,0
CC(C)(C)OC(=O)N1CCN(c2nccc3ccc(O)cc23)CC1.CCI>CC(C)=O.O=C([O-])[O-].[K+]>CCOc1ccc2ccnc(N3CCN(C(=O)OC(C)(C)C)CC3)c2c1,train,1,0
CC(C)(C)OC(=O)Cn1c(SCCOc2ccc(Cl)cc2)nc2ccccc21>ClCCl.O=C(O)C(F)(F)F>O=C(O)Cn1c(SCCOc2ccc(Cl)cc2)nc2ccccc21,train,0,1
CC(C)(C)OC(=O)Nc1cnc2c(c1)cc(C(O)CC1CCCC1)n2S(=O)(=O)c1ccccc1>CC(=O)OI1(OC(C)=O)(OC(C)=O)OC(=O)c2ccccc21.ClCCl>CC(C)(C)OC(=O)Nc1cnc2c(c1)cc(C(=O)CC1CCCC1)n2S(=O)(=O)c1ccccc1,train,0,1
CC(C)Nc1nc(S(C)=O)ncc1C(N)=O.NC12CCC(O)(CC1)CC2>CC(C)Nc1nc(S(C)(=O)=O)ncc1C(N)=O.CCN(C(C)C)C(C)C.CN1CCCC1=O.Cl>CC(C)Nc1nc(NC23CCC(O)(CC2)CC3)ncc1C(N)=O,train,0,1
COc1ccc(N)cc1.O=C1NCCO1>COCCOCCO.Cl.O=C=O>COc1ccc(NCCN)cc1,train,0,1
CC(C)(C)OC(=O)N1CC[C@@H](NC(=O)Nc2ccc(C(F)(F)F)nc2)C[C@@H]1C(=O)O.Nc1ccccc1N>CCN(C(C)C)C(C)C.CN(C)C=O.CN(C)[P+](On1nnc2ccccc21)(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F.O>CC(C)(C)OC(=O)N1CC[C@@H](NC(=O)Nc2ccc(C(F)(F)F)nc2)C[C@@H]1C(=O)Nc1ccccc1N,train,1,0
O=S1(=O)OCC(COC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(COC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)CO1.[N-]=[N+]=[N-]>CC(C)=O.[Na+]>[N-]=[N+]=NCC(CO)(COC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)COC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,train,1,0
COc1ccc2c(nc(C(F)(F)F)n2CC(F)(F)F)c1Cl>BrB(Br)Br.ClCCl>Oc1ccc2c(nc(C(F)(F)F)n2CC(F)(F)F)c1Cl,train,1,0
CNc1ccc(C#CCCCN(C)C)cc1.O=C(Cl)Oc1ccc(Cl)cc1>C1COCCO1.O=C([O-])O.[Na+]>CN(C)CCCC#Cc1ccc(N(C)C(=O)Oc2ccc(Cl)cc2)cc1,train,0,1
CC(C)(C#N)c1cccc(C(=O)Nc2cccc(Oc3ccc4nc(N)cn4c3)c2)c1.O=C(Cl)C1CC1>CC(=O)N(C)C.CCOC(C)=O>CC(C)(C#N)c1cccc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)cn4c3)c2)c1,train,0,1
CC[C@@H](c1ccccc1)N1Cc2cc3c(cc2C[C@H]1C(=O)N[C@@H](Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)OC)N(C)C(=O)[C@@H](c1ccc(OCc2ccc(Cl)c(Cl)c2)cc1)O3>CC[C@@H](c1ccccc1)N1Cc2cc3c(cc2C[C@H]1C(=O)N[C@@H](Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)OC)N(C)C(=O)[C@@H](c1ccc(O)cc1)O3>CC[C@@H](c1ccccc1)N1Cc2cc3c(cc2C[C@H]1C(=O)N[C@@H](Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)O)N(C)C(=O)[C@@H](c1ccc(OCc2ccc(Cl)c(Cl)c2)cc1)O3,train,1,0
CC(C)(C)OC(=O)N1CCC[C@H]1CO.COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1O>>COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OC[C@@H]1CCCN1C(=O)OC(C)(C)C,train,0,1
BrBr.O=c1cc(O)c2cccnc2n1-c1ccccc1>ClCCl>O=c1c(Br)c(O)c2cccnc2n1-c1ccccc1,train,0,1
NCc1coc2ccccc12.O=C(O)c1ccncc1F>Cl>O=C(O)c1ccncc1NCc1coc2ccccc12,train,0,1
ClCC1CN(c2ccccc2)c2ccccc2O1.O=C1NCN(c2ccccc2)C12CCNCC2>CN(C)C=O.O>CC1(N2CCC3(CC2)C(=O)NCN3c2ccccc2)CN(c2ccccc2)c2ccccc2O1,train,0,1
CCOC(=O)c1cnn(C)c1C(=O)Nc1ccc2nc(-c3ccccc3)nn2c1>CO.O.[Li+].[OH-]>Cn1ncc(C(=O)O)c1C(=O)Nc1ccc2nc(-c3ccccc3)nn2c1,train,1,0
COC(=O)c1cc(O)cc(O)c1.OB(O)c1ccccc1>CCCCCC.CCOC(C)=O.ClCCl>COC(=O)c1cc(O)cc(Oc2ccccc2)c1,train,0,1
CCI.COC(=O)c1cnc(Cl)c(O)c1>>CCOc1cc(C(=O)OC)cnc1Cl,train,0,1
Brc1ccc2nc(CC3CCNCC3)sc2c1.CCCc1cnc(Cl)nc1>CN(C)C=O.O.O=C([O-])[O-].[K+]>CCCc1cnc(N2CCC(Cc3nc4ccc(Br)cc4s3)CC2)nc1,train,0,1
CCOC(=O)C1CCN(C(=O)c2ccc(Cn3c(C(=O)OC)c(-c4ccccc4)c4cc(Br)ccc4c3=O)cc2)CC1>C1CCOC1.CO.[Na+].[OH-]>COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccc(C(=O)N2CCC(C(=O)O)CC2)cc1,train,0,1
COC(=O)CON=C(C(=O)NC1C(=O)N2C(C(=S)OC(c3ccccc3)c3ccccc3)=C(C)CS[C@H]12)c1csc(N)n1>CC(C)OC(C)C.COc1ccccc1.ClCCl.O=C(O)C(F)(F)F>COC(=O)CON=C(C(=O)NC1C(=O)N2C(C(O)=S)=C(C)CS[C@H]12)c1csc(N)n1,train,1,0
CC(C)CCC[C@H](C)[C@H]1CC[C@H]2C3=C(CC[C@@]21C)[C@@]1(C)CCC(=O)CC1C(=O)O3>CO.ClCCl.[BH4-].[Cl-].[NH4+].[Na+]>CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C[C@@H]1C(=O)O3,train,1,0
COC(=O)[C@H]1CC[C@H](N)CC1.O=Cc1ccc2c(c1)OCCO2>CC(=O)O.CO.ClCCCl.[BH3-]C#N.[Na+]>COC(=O)[C@H]1CC[C@H](NCc2ccc3c(c2)OCCO3)CC1,train,1,0
CC1(C)CC(N2CCN(C(=O)Cl)C2=O)CCO1.Cn1cc(-c2cc(Oc3ccc(N)nc3)ccn2)cn1>ClCCl>Cn1cc(-c2cc(Oc3ccc(NC(=O)N4CCN(C5CCOC(C)(C)C5)C4=O)nc3)ccn2)cn1,train,0,1
CN1C(=O)c2c([N+](=O)[O-])cccc2C1(C)C>CCO.[Pd]>CN1C(=O)c2c(N)cccc2C1(C)C,train,0,1
COC(=O)c1cc(-c2ccnn2C)c(Cl)o1>C1CCOC1.[Na+].[OH-]>Cn1nccc1-c1cc(C(=O)O)oc1Cl,train,0,1
C=C(OCC)[Sn](CCCC)(CCCC)CCCC.CC1(C)CCCc2ccc(Br)cc21>C1CCOC1.Cl.Cl[Pd](Cl)([PH](c1ccccc1)(c1ccccc1)c1ccccc1)[PH](c1ccccc1)(c1ccccc1)c1ccccc1>CC(=O)c1ccc2c(c1)C(C)(C)CCC2,train,0,1
CC(C)(C)OC(=O)Nc1nc(/C(=N/OC(C)(C)C(=O)OC(C)(C)C)C(=O)O)cs1.N[C@@H]1C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=C(CCl)CS[C@H]12>CN1CCOCC1.Cl.ClCCl.O=P(Cl)(Cl)Oc1ccccc1>CC(C)(C)OC(=O)Nc1nc(/C(=N/OC(C)(C)C(=O)OC(C)(C)C)C(=O)N[C@@H]2C(=O)N3C(C(=O)OC(c4ccccc4)c4ccccc4)=C(CCl)CS[C@H]23)cs1,train,1,0
CC(C)(C)OC(=O)N1CCN(S(=O)(=O)c2c(Cl)ccc([N+](=O)[O-])c2O)CC1>[H][H].[Pd]>CC(C)(C)OC(=O)N1CCN(S(=O)(=O)c2c(Cl)ccc(N)c2O)CC1,train,1,0
COC(=O)c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.O=CC(CCC(F)(F)F)c1ccc(-c2ccc(C(F)(F)F)cc2)nc1>CC(C)(C)[O-].Cc1ccccc1.[Cl-].[K+]>COC(=O)c1ccc(/C=C/C(CCC(F)(F)F)c2ccc(-c3ccc(C(F)(F)F)cc3)nc2)cc1,train,0,1
CCOC(=O)C(=O)CBr.Sc1nc2ccccc2[se]1>CC#N.ClCCl>CCOC(=O)C(=O)CSc1nc2ccccc2[se]1,train,1,0
C1COCCN1.Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(C=O)nc3)cc3c2cnn3C2CCCC2)c(=O)[nH]1>CC(=O)O.CO.[BH3-]C#N.[Na+]>Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)nc3)cc3c2cnn3C2CCCC2)c(=O)[nH]1,train,0,1
O=C(/C=C/c1ccc(C(F)(F)Oc2ccc(OCCCC(F)(F)F)cc2)cc1)OCc1cc([N+](=O)[O-])ccc1-c1ccc([N+](=O)[O-])cc1COC(=O)/C=C/c1ccc(C(F)(F)Oc2ccc(OCCCC(F)(F)F)cc2)cc1>CN(C)C=O.O.[Zn]>Nc1ccc(-c2ccc(N)cc2COC(=O)/C=C/c2ccc(C(F)(F)Oc3ccc(OCCCC(F)(F)F)cc3)cc2)c(COC(=O)/C=C/c2ccc(C(F)(F)Oc3ccc(OCCCC(F)(F)F)cc3)cc2)c1,train,1,0
Clc1ncnc2[nH]nc(Br)c12.O=S(=O)(Cl)c1ccccc1>CN(C)C=O.[H-].[Na+]>O=S(=O)(c1ccccc1)n1nc(Br)c2c(Cl)ncnc21,train,1,0
Cc1cc(C)c(C(=O)c2cc(-n3ccnc3)ccc2C)c(C)c1>CCO.O.[BH4-].[Na+]>Cc1cc(C)c(C(O)c2cc(-n3ccnc3)ccc2C)c(C)c1,train,1,0
COc1cccc(C2CCCN2CCN)c1.O=C(Cl)c1ccc(Cl)cc1>CC#N.ClCCl.O=C([O-])[O-].[K+]>COc1cccc(C2CCCN2CCNC(=O)c2ccc(Cl)cc2)c1,train,1,0
BrCc1ccccc1.c1ccc(CCc2ccncc2)cc1>CCO.CN(C)C=O.[BH4-].[Na+]>C1=C(CCc2ccccc2)CCN(Cc2ccccc2)C1,train,0,1
COC(=O)c1cscc1N.O=C(O)COc1ccc(Br)cn1>CCN(C(C)C)C(C)C.CN(C)C(On1nnc2cccnc21)=[N+](C)C.CN(C)C=O.F[P-](F)(F)(F)(F)F.O>COC(=O)c1cscc1NC(=O)COc1ccc(Br)cn1,train,1,0
NCCCO.O=C(O)c1c[nH]c2c(=O)[nH]c3ccccc3c12>>O=C(NCCCO)c1c[nH]c2c(=O)[nH]c3ccccc3c12,train,0,1
CS(=O)(=O)Cl.OCc1ccnc(Cl)c1>CCN(CC)CC.CCOC(C)=O.O>CS(=O)(=O)OCc1ccnc(Cl)c1,train,1,0
COC(=O)C(C)(C)Nc1cccc(C2Nc3ccc(S(C)(=O)=O)cc3CC2(C)C)c1>C1CCOC1.Cl.O.[Li+].[OH-]>CC(C)(Nc1cccc(C2Nc3ccc(S(C)(=O)=O)cc3CC2(C)C)c1)C(=O)O,train,0,1
Br.CC(=O)OC[C@H]1O[C@@H](c2ccc(Cl)c(COc3ccccc3)c2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O>CC(=O)O.O=C([O-])[O-].[K+]>CC(=O)OC[C@H]1O[C@@H](c2ccc(Cl)c(CBr)c2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,train,1,0
CCOC(=O)c1ccc(NC(=O)N2CCN(C)CC2)cc1>C1CCOC1.Cl.O.[Li]O>CN1CCN(C(=O)Nc2ccc(C(=O)O)cc2)CC1,train,1,0
CC(C)(F)C(=O)C(Br)Br.N=C(N)NN>CC(=O)[O-].O.O=C(O)O.[Na+].[OH-]>CC(C)(F)c1cnnc(N)n1,train,0,1
CI.COc1cc(C=O)ccc1OC1CCCC1>C1CCOC1.CCOCC.C[Mg]I.[Cl-].[Mg].[NH4+]>COc1cc(C(C)=O)ccc1OC1CCCC1,train,1,0
Clc1c(OCC[NH2+]Cc2ccco2)ccc2ccccc12.O=C([O-])[O-]>C1CCOC1.CI.[Cl-].[K+]>CN(CCOc1ccc2ccccc2c1Cl)Cc1ccco1,train,1,0
COc1nccc2c(-c3cc(S(C)(=O)=O)ccc3F)cn(C)c12.Oc1ccc(F)cc1F>CS(C)=O.O=C([O-])[O-].[Cs+]>COc1nccc2c(-c3cc(S(C)(=O)=O)ccc3Oc3ccc(F)cc3F)cn(C)c12,train,1,0
Cn1cc(C(=O)O)nc1Br.FC(F)(F)Oc1cccc(CNC2CCOCC2)c1>CC#N.CCN(C(C)C)C(C)C.CN(C)C(On1nnc2cccnc21)=[N+](C)C.F[P-](F)(F)(F)(F)F>Cn1cc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)C2CCOCC2)nc1Br,train,0,1
CCOC(C)=O.Cc1nc2c(ccn2Cc2cccc(F)c2F)c(I)c1C=O>C[Si](C)(C)C#N.ClCCl.O=S(=O)(O)O.[I-].[Zn+2]>COC(=O)C(O)c1c(C)nc2c(ccn2Cc2cccc(F)c2F)c1I,train,1,0
CC1(C)OB(c2ccc(NS(C)(=O)=O)cc2)OC1(C)C.Cc1ccc(S(=O)(=O)OC(=CC2CCCC2)c2cc3cccnc3n2S(=O)(=O)c2ccccc2)cc1>C1COCCO1.CCOC(C)=O.Cl[Pd](Cl)([PH](c1ccccc1)(c1ccccc1)c1ccccc1)[PH](c1ccccc1)(c1ccccc1)c1ccccc1.O=C([O-])[O-].[Na+]>CS(=O)(=O)Nc1ccc(C(=CC2CCCC2)c2cc3cccnc3n2S(=O)(=O)c2ccccc2)cc1,train,1,0
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1>CC(C)(C)C(=O)Cl.CC(C)=O.CO.CS(=O)(=O)Cl.C[O-].Cl.O.[BH4-].[Na+].c1ccncc1>Nc1nc2c(ncn2[C@@H]2O[C@H](CO)C[C@@H]2O)c(=O)[nH]1,train,0,1
BrC(Br)(Br)Br.CCOC(=O)C(C)(C)Oc1ccc(CCO)cc1>ClCCl.c1ccc(P(c2ccccc2)c2ccccc2)cc1>CCOC(=O)C(C)(C)Oc1ccc(CCBr)cc1,train,1,0
CN1C2CCCC1CC(N)C2.O=C(O)c1cccc2oc(-c3cccs3)nc12>CCN(CC)CC.CCN=C=NCCCN(C)C.CCOC(C)=O.CN(C)C=O.Cl.On1nnc2ccccc21>CN1C2CCCC1CC(NC(=O)c1cccc3oc(-c4cccs4)nc13)C2,train,0,1
CC(=O)c1ccc(NC(=O)C2CCN(C(C)C)CC2)c(C(=O)Nc2ccc(Cl)cn2)c1.NO>CC(=O)[O-].CO.Cl.[Na+]>CC(=NO)c1ccc(NC(=O)C2CCN(C(C)C)CC2)c(C(=O)Nc2ccc(Cl)cn2)c1,train,1,0
